,texto,polaridad
8005,"En sentencia histórica, esta mujer consigue el derecho a la eutanasia por primera vez en Perú Los anticuerpos contra el covid-19 pueden protegerte de una reinfección posterior, sugiere un estudio. Sin embargo, todavía quedan interrogantes clave.",Neutral
8006,"Anticuerpos pueden proteger contra reinfección de covid-19, según estudio No te pierdas por CNN en Español y por nuestras plataformas digitales la cobertura de Juan Carlos Arciniegas sobre los Premios Globo de Oro. Simpatizantes de Trump que enfrentan cargos por el asalto al Capitolio afirman que antifa no estuvo involucrado en el ataque, desacreditando una teoría de conspiración que gana terreno en algunos círculos.",Neutral
8007,"Seguidores de Trump sobre el asalto al Capitolio: No fue antifa Brote de listeriosis estaría vinculado a estos quesos https://cnn.it/3r34UgX Brankia, la mascarilla desarrollada para ayudar a personas con discapacidad auditiva https://cnn.it/37SARBb",Neutral
8008,Mira la mascarilla inclusiva creada por estudiantes mexicanos 🎧 #Podcast • ¿Qué es el pasaporte verde contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy sobre este certificado de vacunación que podría ser el siguiente paso en la batalla contra el coronavirus https://cnn.it/2ZTucSW,Neutral
8009,"Desafíos Globales Desde que empezó la pandemia hemos adoptado muchos hábitos para cuidarnos, pero no todos son útiles. Repasamos aquí las cosas que hacemos que no funcionan contra el coronavirus:",Neutral
8010,"Las cosas que hacemos que no funcionan contra el coronavirus | CNN Rusia presume nueva fábrica de vacunas contra el covid-19, incluso cuando su gente vacila en recibir la Sputnik V.",Neutral
8011,"Rusia presume fábrica de vacuna Sputnik V, pero su gente duda en aplicársela El capitán Tom Moore, quien recaudó millones de dólares para una organización benéfica británica dando vueltas por su jardín antes de cumplir 100 años, fue homenajeado en un emotivo funeral semanas después de su fallecimiento.",Neutral
8012,Homenajen al capitán Tom Moore en emotivo funeral Mira los secretos del bajorrelieve del águila real descubierta en el Templo Mayor de México y que ayudaría a descifrar el mito fundacional de Tenochtitlan https://cnn.it/3bOrVhp,Positivo
8013,Estos son los secretos descifrados del bajorrelieve del águila real descubierta en Templo Mayor de México | Video | CNN Debes hacerte estas tres preguntas para saber si alquilar o comprar es lo que tiene más sentido en tu caso:,Positivo
8014,"¿No sabes si alquilar o comprar una casa? Hazte estas 3 preguntas Desde ""The Crown"" a ""Ted Lasso"", te mostramos aquí dónde puedes ver las series nominadas a los Globo de Oro.",Neutral
8015,"Las series nominadas a los Golden Globes y dónde puedes verlas Saúl ""Canelo"" Álvarez se medirá este sábado ante el turco Avni Yildirim en Miami. ¿Qué expectativas tiene? Aquí su testimonio:",Positivo
8016,"Canelo sobre pelea vs. Yildirim: ""Voy a ganar, sin duda. Esperemos que sea por nocaut"" | Video | CNN Encuentran en Nueva York una nueva variante del coronavirus que preocupa a científicos. Esto es lo que sabemos:",Neutral
8017,Nueva variante de covid-19 en Nueva York causa preocupación ¿Tienes un oxímetro de pulso? El Dr. Elmer Huerta te explica cuáles son las recomendaciones de la FDA para obtener lecturas confiables.,Neutral
8018,"¿Tienes un oxímetro de pulso? Así lo debes usar, según la FDA Andres Oppenheimer conversa con el presidente de Colombia, Iván Duque, este domingo a las 8 P.M., hora de Miami en #OppenheimerPresenta. No te pierdas lo que dijo Duque sobre el futuro de los venezolanos en Colombia y lo que, según él, debe prevalecer para cambiar la política en Venezuela. Los Globo de Oro son conocidos por ser una de las grandes fiestas de premiación en Hollywood, ¿cómo serán durante la pandemia?",Neutral
8019,"¿Cómo será la ceremonia de los Globo de Oro en pandemia? | Video | CNN A un año de la pandemia, México enfrenta una profunda crisis de salud. Más de 2 millones de casos y 175 mil muertes oficiales dan cuenta de la tragedia. Gabriela Frías, ReyCNN, Krupskaia Alís y Mario Gonzalez Noticias presentan: Retratos de la pandemia, #México 2021. Hoy, a las 9 P.M., hora de Miami. https://cnn.it/37KVX4q",Neutral
8020,"Covid-19: a un año del comienzo de la batalla en México Inquilinos no pueden pagar, propietarios no pueden seguir sin cobrar las rentas y la situación es insostenible para todos https://cnn.it/3ksa57T",Neutral
8021,"Inquilinos no pueden pagar, propietarios no pueden seguir sin cobrar las rentas y la situación es insostenible para todos | Video | CNN Los CDC advierten a las personas que no deben comer quesillo y requesón debido a la posible contaminación por listeria https://cnn.it/3bDaYGo",Neutral
8022,"Los CDC advierten a las personas que no deben comer quesillo y requesón debido a la posible contaminación por listeria | CNN Una tercera vacuna nos acercará un paso más a la normalidad: la vacuna de Johnson & Johnson, más cerca de ser aprobada https://cnn.it/3q1eW0E",Neutral
8023,"Una tercera vacuna nos acercará un paso más a la normalidad: la vacuna de Johnson & Johnson, más cerca de ser aprobada | CNN El príncipe Harry rompe el silencio y habla de por qué decidió desligarse de la familia real https://cnn.it/3swGg8J",Positivo
8024,"El príncipe Harry rompe el silencio y habla de por qué decidió desligarse de la familia real | Video | CNN Netflix ha progresado agregando contenido diverso creado y protagonizado por mujeres, negros y asiáticos en los últimos años, pero no han tenido el mismo éxito con una creciente representación de latinos, según un nuevo estudio que encargó https://cnn.it/3swFUip",Positivo
8025,"Netflix dice que necesita más programación latina luego de una auditoría interna de diversidad | CNN ¿En qué deberían enfocarse las relaciones México-EE.UU.? José Antonio Montenegro se lo pregunta al Prof. Luis Martínez de la Universidad de Chicago. Hoy a las 8:30 P.M., hora de Miami por #GloboEconomía. https://cnn.it/309T9d3",Neutral
8026,"La experiencia de Biden lo ayudará a tender puentes con México, según analista | Video | CNN El accidente de Tiger Woods ocurrió en un camino con conocidos peligros https://cnn.it/37Uop3L",Neutral
8027,El accidente de Tiger Woods ocurrió en un camino de conocidos peligros | Video | CNN Muerte en la cárcel: el fallecimiento de 78 personas pone de manifiesto la deficiencia del sistema penitenciario de Ecuador https://cnn.it/2NJo0ud,Neutral
8028,"Muerte en la cárcel: el fallecimiento de 78 personas pone de manifiesto la deficiencia del sistema penitenciario de Ecuador | Video | CNN ¿Por qué tardó tanto Japón en comenzar a vacunar contra el covid-19, incluso con los Juegos Olímpicos que se avecinan? https://cnn.it/3krzGxI",Neutral
8029,"¿Por qué tardó tanto Japón en comenzar a vacunar contra el covid-19, incluso con los Juegos Olímpicos que se avecinan? | CNN Hoy llegaron más dosis de la vacuna a México. ¿Cómo va la vacunación en tu país? Consúltalo aquí:",Neutral
8030,Así va la vacunación contra el coronavirus en América Latina ICE expandió programas con la policía sin supervisión suficiente durante gobierno de Trump https://cnn.it/3dOmcL7,Neutral
8031,ICE expandió programas con la policía sin supervisión suficiente durante gobierno de Trump | Video | CNN México acaba de recibir más dosis de la vacuna Sinovac. ¿Cuán efectiva es? Mira la efectividad de esta y otras vacunas aquí:,Neutral
8032,"¿Cuál es la vacuna más efectiva contra el covid-19? #Haití se ha visto paralizado por protestas violentas después de varias semanas de disturbios. Rafael Romo analiza la situación con el embajador de Haití en EE.UU., Bocchit Edmond. La entrevista hoy a las 6 P.M., hora de Miami, en Mirador Mundial. https://cnn.it/3q4iIqe",Neutral
8033,¿Es Haití un Estado fallido? Embajador haitiano en EE.UU. responde | Video | CNN Los perros bulldog franceses de la cantante Lady Gaga ya están en casa. Así terminó el caso:,Neutral
8034,Encuentran a los perros de Lady Gaga robados en Hollywood Llegaron a México 800.000 dosis de la vacuna de Sinovac contra el covid-19 https://cnn.it/3bJ67DV,Neutral
8035,"Llegaron a México 800.000 dosis de la vacuna de Sinovac contra el covid-19 | CNN VIDEO: mantarrayas ""vuelan"" sobre las olas en playas de México https://cnn.it/2ZZgTQE",Neutral
8036,"Mantarrayas ""vuelan"" sobre las olas en playas de México | Video | CNN Netflix dice que necesita más programación latina luego de una auditoría interna de diversidad https://cnn.it/37Tnlx9",Neutral
8037,Netflix dice que necesita más programación latina luego de una auditoría interna de diversidad | CNN Nueva ley en Australia hará que Facebook y Google paguen por noticias,Neutral
8038,"Australia gana batalla de noticias a Google y Facebook La actriz venezolana Gaby Espino es una de las invitadas de lujo de una nueva edición de nuestro #OjoCrítico, Juan Carlos Arciniegas. Espino contó cómo el tiempo que pasó en su casa la ayudó a valorar los momentos con su familia. Domingo a las 7 P.M. (Miami).",Neutral
8039,"Gaby Espino: Me di cuenta que estaba desconectada de mi familia | Video | CNN El cambio de postura de Biden tras informe sobre asesinato de Jamal Khashoggi, según profesor https://cnn.it/3q4ASbf",Neutral
8040,"El cambio de postura de Biden tras informe sobre asesinato de Jamal Khashoggi, según profesor | Video | CNN Pasaporte covid-19, la apuesta de Israel para incentivar la vacunación. Te contamos cómo funciona: https://cnn.it/3dRruWj",Neutral
8041,"Desafíos Globales: Pasaporte covid-19, la apuesta de Israel Abel Pintos lanza nuevo tema y vuelve a los conciertos en vivo https://cnn.it/3kB344z",Neutral
8042,"Abel Pintos lanza nuevo tema y vuelve a los conciertos en vivo | Video | CNN Andres Oppenheimer conversa con el presidente de Colombia, Iván Duque, este domingo a las 8 P.M., hora de Miami en #OppenheimerPresenta. No te pierdas lo que dijo Duque sobre el futuro de los venezolanos en Colombia y lo que, según él, debe prevalecer para cambiar la política en Venezuela. Vacuna de Moderna se actualiza para combatir la variante identificada por primera vez en Sudáfrica",Neutral
8043,Vacuna de Moderna combatirá variante sudafricana 🎧 #Podcast • ¿Qué es el pasaporte verde contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy sobre este certificado de vacunación que podría ser el siguiente paso en la batalla contra el coronavirus https://cnn.it/2ZXu4BW,Neutral
8044,Desafíos Globales No te pierdas por CNN en Español y por nuestras plataformas digitales la cobertura de Juan Carlos Arciniegas sobre los Premios Globo de Oro. Lee al detalle qué contiene el paquete de ayuda que aprobó la Cámara de Representantes de EE.UU. (y que ahora el Senado deberá debatir) https://cnn.it/3kvIQsM,Neutral
8045,"Paquete estímulo: las ayudas que puedes esperar de los US$ 1,9 billones Encuentran en Nueva York una nueva variante del coronavirus que preocupa a científicos https://cnn.it/3sws2F1",Neutral
8046,"Nueva variante de covid-19 en Nueva York causa preocupación ¿En qué deberían enfocarse las relaciones México-EE.UU.? José Antonio Montenegro se lo pregunta al Prof. Luis Martínez de la Universidad de Chicago. Hoy a las 8:30 P.M., hora de Miami por #GloboEconomía. https://cnn.it/2Ph9SJ8",Neutral
8047,"La experiencia de Biden lo ayudará a tender puentes con México, según analista | Video | CNN ¿Puede el bitcoin remplazar monedas tradicionales como el dólar o euro? https://cnn.it/2MvINAV",Neutral
8048,¿Puede el bitcoin remplazar monedas tradicionales como el dólar o euro? | Video | CNN El mensaje escondido que llevaba el paracaídas del rover Perseverance que descendió en Marte,Neutral
8049,"El mensaje oculto en el paracaídas del Perseverance A un año de la pandemia, México enfrenta una profunda crisis de salud. Más de 2 millones de casos y 175 mil muertes oficiales dan cuenta de la tragedia. Gabriela Frías, ReyCNN, Krupskaia Alís y Mario Gonzalez Noticias presentan: Retratos de la pandemia, #México 2021. Hoy, a las 9 P.M., hora de Miami. https://cnn.it/37KVX4q",Neutral
8050,Covid-19: a un año del comienzo de la batalla en México 🎧 #Podcast • ¿Está el mundo ganando la batalla contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy. https://cnn.it/2NLxKnB,Neutral
8051,"Desafíos Globales La Cámara de Representantes de EE.UU. aprueba el paquete de ayuda contra el covid-19 de US$ 1,9 billones de Joe Biden https://cnn.it/3r0Q76A ¿Cuál es el objeto más raro que han encontrado las autoridades en los aeropuertos? Mira la lista completa aquí",Neutral
8052,Artículos inusuales que pretenden ingresar en aeropuertos Biden no sanciona al príncipe heredero Mohammed bin Salman por el caso Khashoggi a pesar de la promesa de castigar a los líderes de Arabia Saudita https://cnn.it/3dNXgmZ El coronavirus es engañoso. ¿Qué señales o síntomas indican que ya tuviste coronavirus y por cuánto se pueden prolongar? Lee esto: https://cnn.it/3ss2gBC,Neutral
8053,"Síntomas coronavirus: señales que indican que ya tuviste covid-19 El cantautor Pablo Alborán habló de su forma de escribir sobre el amor en un nuevo especial de nuestro #OjoCrítico, Juan Carlos Arciniegas. ¡No te lo pierdas! Domingo a las 7 P.M., hora de Miami.",Neutral
8054,Pablo Alborán cuenta cómo escribe sobre el amor Video,Neutral
8055,Una impresionante bola de fuego azul ilumina el cielo de Canadá | Video | CNN 🎧 #Podcast • ¿Está el mundo ganando la batalla contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy. https://cnn.it/37P5c3l,Neutral
8056,"Desafíos Globales El Zoológico de Chapultepec, en la Ciudad de México, pide apoyo para elegir el nombre de esta jirafa bebé: https://cnn.it/3pVgqd7",Neutral
8057,Jirafa bebé del Zoológico de Chapultepec busca nombre Un tribunal ordena a un hombre pagarle a su exesposa US$ 7.700 por las tareas domésticas que ella asumió durante su matrimonio de cinco años,Neutral
8058,Ordenan a un hombre pagarle a su exesposa USD 7.000 por tareas del hogar 🎧 #Podcast • ¿Está el mundo ganando la batalla contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy. https://cnn.it/3qZKd5L,Neutral
8059,Desafíos Globales Esta mujer no titubeó y saltó a su piscina congelada para salvar a su perrito,Neutral
8060,Mujer se arroja a piscina congelada para rescatar a su perro atrapado bajo una capa de hielo | Video | CNN Estos fueron los celulares más vendidos en 2020,Neutral
8061,¿Buscas un celular? Estos fueron los más vendidos en 2020 | Video | CNN Veterinarios operaron a un gigantesco paciente: un cocodrilo hembra que se tragó un zapato,Neutral
8062,Operan a un cocodrilo para extraerle algo poco saludable España retiró la última estatua del dictador Francisco Franco https://cnn.it/37ScIe0,Neutral
8063,"España retira la última estatua del dictador Francisco Franco | Video | CNN El presidente de Estados Unidos, Joe Biden, dijo este martes que la Casa Blanca ""probablemente"" enviará mascarillas faciales directamente a los estadounidenses mientras el país continúa lidiando con la pandemia de coronavirus",Neutral
8064,"Biden dice que se enviarán mascarillas por correo para evitar contagios de covid OPINIÓN | El gran “allure” de las perlas https://cnn.it/3ks0JZA Las variantes del covid-19 obligan a hacer cambios en vacunas, pruebas y tratamientos. Estas son las recomendaciones de la FDA",Neutral
8065,Las variantes de coronavirus obligan a cambios en pruebas y vacunas OPINIÓN,Neutral
8066,OPINIÓN | ¿Desaparecerá el lápiz labial? ¡La pandemia lo afecta todo! | CNN Decidir si alquilar o comprar una casa puede hacer que pienses demasiado y termines en incesantes círculos de dudas financieras,Neutral
8067,"¿No sabes si alquilar o comprar una casa? Hazte estas 3 preguntas Tras un año de pandemia, ¿están más o menos satisfechos los mexicanos?",Neutral
8068,"Tras un año de pandemia, ¿están más o menos satisfechos los mexicanos? | Video | CNN La Corte Suprema del Reino Unido dictaminó que Shamima Begum, conocida como ""la novia de ISIS"", no será admitida de vuelta en el país europeo.",Neutral
8069,"Reino Unido niega regreso de joven que se unió a ISIS Mira la entrevista de Don Francisco a los entrevistadores de CNN Camilo Egaña, María Alejandra Requena y Fernando del Rincón https://cnn.it/3dQtj5D",Neutral
8070,"Camilo Egaña, María Alejandra Requena y Fernando del Rincón se dejan entrevistar por Don Francisco en Reflexiones 2021 | Video | CNN Tras varios años de lucha, defensores de la comunidad LGBTI lograron que el gobernador Andrew Cuomo derogara esta sección del código penal. https://cnn.it/3aW6EmK",Neutral
8071,"Derogan ley que ""prohibía caminar a las mujeres trans"" ¿Cómo puede ayudar Biden a Centroamérica? José Antonio Montenegro conversa sobre este tema con el Prof. Luis Martínez de la Universidad de Chicago. No te pierdas los detalles en #GloboEconomía este sábado a las 8:30 P.M., hora de Miami. https://cnn.it/3b04IcO",Neutral
8072,Biden le apuesta a Centroamérica con US$ 4.000 millones La decisión de no castigar al príncipe saudí pone de relieve las decisiones que resultan más complicadas para un presidente que para un candidato. Además demuestra la dificultad de romper con un aliado problemático en una región volátil. https://cnn.it/3kryLx2,Neutral
8073,Biden no sanciona al príncipe heredero de Arabia Saudita Llevamos un año viviendo con el covid-19 y hemos oído hablar mucho de la inmunidad de rebaño. ¿En qué punto estamos y qué podemos esperar? https://cnn.it/3bYAo1J,Neutral
8074,Inmunidad de rebaño: ¿cuándo llegará a EE.UU a ese punto y cómo será? 🎧 #Podcast • ¿Qué es el pasaporte verde contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy sobre este certificado de vacunación que podría ser el siguiente paso en la batalla contra el coronavirus https://cnn.it/3aWmqhg,Neutral
8075,"Desafíos Globales LO NUEVO - Los perros bulldog franceses de la cantante Lady Gaga, robados tras un brutal ataque al paseador de perros de la artista en Hollywood este miércoles, fueron encontrados el viernes https://cnn.it/3pSHMk0",Negativo
8076,"Encuentran a los perros de Lady Gaga robados en Hollywood En el interior de la mezquita Molla Gürani, en Estambul, hallaron obras con 700 años de antigüedad.",Neutral
8077,Descubren mosaicos con 700 años de antigüedad en una mezquita de Turquía: su valor es incalculable | Video | CNN La próxima semana se llevará a cabo una revisión de la seguridad del Capitolio para recomendar una serie de cambios destinados a proteger mejor a los legisladores y tratar de evitar hechos como la insurrección del 6 de enero. https://cnn.it/3uE0XS4,Neutral
8078,"Conoce los nuevos cambios que buscan proteger el Capitolio de EE.UU. | Video | CNN El Ministerio de Cultura de República Dominicana inauguró un mural en homenaje al legendario músico dominicano Johnny Pacheco, considerado uno de los padres de la salsa. https://cnn.it/37SmtZE",Neutral
8079,"Johnny Pacheco: inauguran mural en su honor en República Dominicana Síntomas que indican que ya tuviste covid-19: lo que sabemos hasta ahora https://cnn.it/3bI7piv Nuestro corresponsal José Levy analiza los eventos mundiales en el nuevo podcast “Desafíos Globales”. Escúchalo aquí https://cnn.it/2P8pVJ2 o en tu plataforma favorita para podcast. Cuando era chico, y desde su natal Argentina, le impactó la llegada de una expedición al planeta Marte. Varias décadas más tarde, ve llegar con éxito la misión de la NASA al planeta rojo. https://cnn.it/3sAInZ9",Neutral
8080,"Soñó con ser parte de una misión a Marte, hoy lo vive Este aumento contribuyó, entre otros factores, a fenómenos naturales como lluvias atípicas en el sur y sequía en más de la mitad del territorio mexicano.",Neutral
8081,"La temperatura en México aumenta más rápido que en el resto del planeta | Video | CNN El asesinato del periodista Jamal Khashoggi habría sido aprobado por el príncipe heredero de Arabia Saudita, Mohammad bin Salman, según el informe de inteligencia de EE.UU.. Khashoggi fue asesinado dentro del consulado saudí en Estambul el 2 de octubre https://cnn.it/2ZWandG",Neutral
8082,"Informe de inteligencia de EE.UU. asegura que el príncipe saudí aprobó la operación que terminó con el asesinato de Khashoggi | Video | CNN Estados Unidos podría ir bien encaminado hacia la inmunidad de rebaño. Es decir, el punto en el que suficientes personas están protegidas contra una enfermedad y esta no puede propagarse entre la población. https://cnn.it/3bP8Coi",Neutral
8083,"Inmunidad de rebaño: ¿cuándo llegará a EE.UU a ese punto y cómo será? Haití se ha visto paralizado por protestas violentas después de varias semanas de disturbios. Rafael Romo analiza la situación con el embajador de Haití en EE.UU., Bocchit Edmond. La entrevista este sábado a las 6 P.M. (Miami), en Mirador Mundial. https://cnn.it/3uBjT42",Neutral
8084,"¿Es Haití un Estado fallido? Embajador haitiano en EE.UU. responde | Video | CNN Un ciudadano de Colombia figura entre los muertos en los amotinamientos en las cárceles de Ecuador registrados el martes, informó el embajador de Colombia en Ecuador.",Neutral
8085,Un colombiano está entre los muertos de motines en cárceles de Ecuador Félix Salgado Macedonio ya no sería el candidato de Morena para la gobernación de Guerrero. Así se lo comunicó en vivo Patricia Olamendi a Fernando del Rincón.,Neutral
8086,"Reapertura de teatros con aforo del 20% no paga las cuentas, dice productor en México | Video | CNN La actriz venezolana Gaby Espino es una de las invitadas de lujo de una nueva edición de nuestro #OjoCrítico, Juan Carlos Arciniegas. Espino contó cómo el tiempo que pasó en su casa la ayudó a valorar los momentos con su familia. Domingo a las 7 P.M. (Miami).",Neutral
8087,"Gaby Espino: Me di cuenta que estaba desconectada de mi familia | Video | CNN Debate: mitos, mentiras e información manipulada en la lucha contra el coronavirus.",Neutral
8088,"Debate: mitos, mentiras e información manipulada en la lucha contra el coronavirus | Video | CNN El secretario designado del Departamento de Salud de Puerto Rico, Carlos Mellado, pedirá al Departamento de Justicia de EE.UU. investigar el reciente hallazgo de una caja con vacunas de covid-19 de Moderna. https://cnn.it/37OdXLa",Neutral
8089,Puerto Rico pide investigar vacunas de covid-19 halladas en carretera ¿Por qué hay que preocuparse por la nueva variante de covid-19 encontrada en Nueva York? Lo explica el Dr. Huerta:,Neutral
8090,¿Por qué hay que preocuparse por la nueva variante en EE.UU.? Lo explica el Dr. Huerta | Video | CNN ¿Qué señales o síntomas indican que ya tuviste coronavirus y por cuánto se pueden prolongar? Esto es lo que sabemos hasta ahora. https://cnn.it/2PgjJyS,Neutral
8091,"Síntomas coronavirus: señales que indican que ya tuviste covid-19 Si estás buscando una nueva serie, este RankingCNN es ideal para ti:",Positivo
8092,Las mejores series nuevas ¿Qué ventajas tiene la vacuna de Johnson & Johnson? Nos lo explica el Dr. Huerta:,Neutral
8093,"Las ventajas de la vacuna de Johnson & Johnson El tapiz del 'Guernica', de Pablo Picasso, ya no está más en el edificio de la ONU.",Neutral
8094,"El tapiz del 'Guernica' ya no está en la ONU No te pierdas por CNN en Español y por nuestras plataformas digitales la cobertura de Juan Carlos Arciniegas sobre los Premios Globo de Oro. Juan Carlos López debate con un grupo de expertos sobre las dificultades en la lucha contra el covid-19 a raíz de las campañas de desinformación, en especial las promesas de productos para tratar el virus. Un juez federal dijo que es inconstitucional una moratoria a los desalojos autorizada bajo la emergencia sanitaria.",Neutral
8095,"Un juez federal decide que es inconstitucional moratoria a desalojos | Video | CNN El hermano de José Daniel Ferrer confirmó que el activista fue liberado en Cuba ""después de amenazarlo con prisión y hasta de muerte si seguía con sus actividades de oposición"".",Neutral
8096,"Liberan al opositor José Daniel Ferrer en Cuba Vía Vive la salud • El impacto de las nuevas variantes de covid-19 en los niños. Más información con la este sábado a las 9:30 P.M., hora de Miami, en Vive la Salud.",Neutral
8097,¿Cómo les afectan a los niños las nuevas variantes de covid-19? | Video | CNN,Neutral
8098,February 26 at 4:01 PM · Vive la salud,Neutral
8099,"Ronald Koeman reconoce que Lionel Messi necesita ayuda en el FC Barcelona | Video | CNN La Cámara de Diputados de Paraguay decretó tres días de duelo para honrar la memoria de Robert Acevedo, legislador del opositor Partido Liberal y expresidente del Congreso, quien falleció víctima de covid-19 a los 55 años. https://cnn.it/2NCNMjU",Neutral
8100,"Muere Robert Acevedo, legislador de Paraguay, por covid-19 Comer huevos regularmente, ¿es bueno o malo para la salud? Esto dice la ciencia:",Neutral
8101,"Comer huevos, ¿es bueno o malo? Esto dice la ciencia Panel de la ONU pide a países frenar la corrupción para afrontar crisis por coronavirus.",Neutral
8102,Piden frenar corrupción para afrontar crisis por covid-19 🎧 #Podcast • ¿Qué es el pasaporte verde contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy sobre este certificado de vacunación que podría ser el siguiente paso en la batalla contra el coronavirus https://cnn.it/3q1hYlL,Neutral
8103,"Desafíos Globales El informe de inteligencia de Estados Unidos sobre el asesinato del periodista Jamal Khashoggi dice que el responsable de la operación fue el príncipe heredero de Arabia Saudita, Mohammad bin Salman, y dijo que él mismo la aprobó para capturar o matar a Khashoggi. https://cnn.it/37T0D8h",Neutral
8104,Informe de inteligencia de EE.UU. encuentra al príncipe heredero de Arabia Saudita responsable de aprobar la operación contra Khashoggi | CNN La gente pierde la percepción del tiempo mientras se desplaza en sus teléfonos. Así puedes cambiar eso: https://cnn.it/3soQx74,Neutral
8105,"Consumir gran cantidad de noticias negativas puede robarte horas de su tiempo: así es como puedes recuperarlas | CNN Jorge Dávila Miguel: Les molesta. Y como molesta tanto, le han dado mucha publicidad denunciándola como anexionista, como un panfleto musical y como “una estrategia”. La respuesta gubernamental abona la curiosidad pública por saber lo que dice la canción. Resultado: publicidad y relevancia gratuita. https://cnn.it/3ktSDQi",Neutral
8106,"OPINIÓN | “Patria y vida”, una canción que habla claro y pide cambios en Cuba | CNN Norma atendió a pacientes con covid-19. La muerte ocurrió frente a ella y frente a varios de sus compañeros. Es el impacto en los trabajadores de la salud. Retratos de la pandemia, #México 2021, este sábado 27 de febrero, a las 9 P.M., hora de Miami. En la ciudad de Ferrara, en Italia, los signos del Renacimiento están presentes en la gastronomía. Mira algunos de los platos que se pueden degustar allí:",Neutral
8107,"En Ferrara, el Renacimiento se degusta en cada plato Mira la estatua de Trump que se robó la atención en el primer día de la Conferencia de Acción Política Conservadora:",Neutral
8108,Extravagante estatua dorada de Trump se roba las miradas Lorenzo Orozco ha sido doble de riesgo de actores de Hollywood como Nicolas Cage. ¿Cómo es su trabajo? Nos lo cuenta aquí:,Neutral
8109,El actor puertorriqueño Lorenzo Orozco es doble de riesgo en Hollywood. Aquí nos cuenta su trabajo | Video | CNN 🎧 #Podcast • ¿Qué es el pasaporte verde contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con @joselevycnn sobre este certificado de vacunación que podría ser el siguiente paso en la batalla contra el coronavirus https://cnn.it/3bHv5DE,Neutral
8110,Desafíos Globales La renuncia de Juan Carlos Zevallos como ministro de Salud de Ecuador ocurre en medio de denuncias de presuntas irregularidades en el plan de vacunación contra el covid-19 que han generado malestar en el país. https://cnn.it/3rc2hcE,Neutral
8111,"Renuncia ministro de Salud de Ecuador, tras denuncias sobre vacunación Este fin de semana podrás disfrutar de la Luna de Nieve. ¿Por qué la llaman así? Te lo contamos aquí:",Neutral
8112,"Mira al cielo y admira la Luna de Nieve este fin de semana | Video | CNN Según las autoridades ambientales de México, en 2020 se registró una baja del 26% en la población de la mariposa monarca que pasa el invierno en los bosques del país. Por si fuera poco, la degradación de sus hábitats fue cuatro veces mayor el año pasado que en 2019. Dialogamos sobre el tema con Jorge Rickards, director general de la organización WWF en México. FOTOS | Descubre algunas de las películas y series que podrás ver en marzo en Netflix, HBO Max, Disney+ y más https://cnn.it/3bKQEDi Científicos descubrieron una nueva especie de dinosaurio que habitó en Asia y Europa. Esto es lo que sabemos:",Positivo
8113,"Científicos descubren una nueva especie de dinosaurio en Asia | Video | CNN ¿En qué deberían enfocarse las relaciones México-EE.UU.? José Antonio Montenegro se lo pregunta al Prof. Luis Martínez de la Universidad de Chicago. Este sábado a las 8:30 P.M., hora de Miami por #GloboEconomía. @MontenegroCNN https://cnn.it/37S8anO",Neutral
8114,"La experiencia de Biden lo ayudará a tender puentes con México, según analista | Video | CNN #Haití se ha visto paralizado por protestas violentas después de varias semanas de disturbios. Rafael Romo analiza la situación con el embajador de Haití en EE.UU., Bocchit Edmond. La entrevista este sábado a las 6 P.M. (Miami), en Mirador Mundial. https://cnn.it/3bLwFEf",Neutral
8115,"¿Es Haití un Estado fallido? Embajador haitiano en EE.UU. responde | Video | CNN ¿Qué tan complicado podría ser Avni Yildirim para Saúl ""Canelo"" Álvarez? Aquí la previa del combate con Raúl Sáenz y el periodista de boxeo Julius Julianis:",Neutral
8116,"¿Qué tan complicado podría ser Avni Yildirim para Saúl ""Canelo"" Álvarez? | Video | CNN La jefa interina de la Policía del Capitolio advierte sobre grupos que quieren atentar contra el Congreso, mientras Ted Cruz dice que las medidas de seguridad allí son un 'teatro político'.",Neutral
8117,"Ted Cruz: Medidas de seguridad en el Congreso, teatro político Los presentadores de CNN en Español María Alejandra Requena, Fernando Del Rincón y Camilo Egaña conversan esta noche con Don Francisco TV. Lee este adelanto de la entrevista en frases. No te pierdas ""Don Francisco: Reflexiones 2021"", hoy a las 9 P.M., hora de Miami. cnne.com/donfrancisco 🎧 Escucha nuestro resumen noticioso para el fin de semana, conducido por Guillermo Arduino 🎙️ https://cnn.it/3aWaEDx",Neutral
8118,Últimas noticias de CNN en Español Nuestro corresponsal José Levy analiza los eventos mundiales en el nuevo podcast “Desafíos Globales”. Escúchalo aquí https://cnn.it/3sxRgD2 o en tu plataforma favorita para podcast. La población de mariposas monarca que pasan el invierno en los bosques en México se redujo en una cuarta parte en 2020.,Neutral
